노선 아이디,노선명,기점노드 아이디,종점노드 아이디,기점정류장,종점정류장,지자체코드,지자체명
290000029,209,290000264,290001333,소룡리,논산시내버스정류장.덕성여객,290,논산시
290000030,211,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000032,212,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000034,213,290001310,312000012,논산시내버스정류장.덕성여객,화산면사무소,290,논산시
290000035,214,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000037,215-1,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000038,215,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000041,216,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000044,220,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000046,221,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000049,222,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000051,418,312000014,290001333,화산면사무소,논산시내버스정류장.덕성여객,290,논산시
290000052,217,290001332,290000021,강경시외버스터미널,시외버스터미널,290,논산시
290000054,218,290001332,290000021,강경시외버스터미널,시외버스터미널,290,논산시
290000056,219,290001332,290000021,강경시외버스터미널,시외버스터미널,290,논산시
290000058,301,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000060,302,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000062,303,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000065,303,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000066,304,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000068,304-1,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000070,305,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000072,307,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000074,308,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000076,310,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000078,311,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000081,311,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000082,312,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000083,312,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
